@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric

@data
591,'2019/05/23 19:17:47:281',10,307.611603,222.708771,309.220123,246.110779,312.24707,269.406403,315.775513,292.437622,321.602509,314.86142,331.402618,335.885529,344.790009,355.030731,361.987671,370.338074,383.779541,376.556366,405.404541,372.97525,423.04184,359.015991,436.540863,340.345459,446.531281,319.845001,453.660919,298.736938,459.60144,277.551788,465.121796,256.225159,468.726807,234.540771,328.867554,181.032486,340.652893,174.004227,354.434113,171.582504,368.407471,173.254227,381.504333,178.340393,415.955841,181.908997,427.714935,179.031204,439.921814,179.308319,451.544189,182.660675,460.918793,189.827621,397.925323,212.130875,397.429077,229.620865,396.879303,246.991272,396.206482,264.251495,378.785736,275.114899,386.097137,278.401215,394.076996,280.096191,401.368164,279.621277,408.142792,277.436279,343.951111,207.852707,353.110718,202.175018,363.990936,203.437485,371.407654,211.427505,361.97348,213.16893,352.240936,212.409256,418.25293,215.60965,426.554016,209.111771,437.146759,209.170975,444.875427,216.21669,436.380219,219.53392,426.996948,218.72847,360.873016,307.031067,370.085938,301.167969,380.435089,296.92865,391.345703,299.032562,401.322113,298.702209,409.652283,304.500519,415.816162,311.997314,408.891998,320.198242,399.382965,325.215942,388.559235,326.228149,377.216095,323.166382,367.896454,316.380859,379.35199,306.872284,390.462372,307.896149,400.032867,308.780151,399.777222,311.711945,389.921326,312.118042,379.183411,309.846619,1
592,'2019/05/23 19:17:47:328',10,308.407623,222.90947,310.03653,246.288162,313.043671,269.562531,316.426849,292.613708,322.018433,315.106171,331.667877,336.162537,344.970276,355.27243,362.126526,370.471405,383.796478,376.683472,405.405975,373.118408,423.081268,359.172119,436.631134,340.475464,446.696777,319.953949,453.890015,298.864319,459.87735,277.784973,465.469757,256.614288,469.149902,235.076584,329.106323,181.264023,340.953339,174.08992,354.882721,171.644012,369.008728,173.383621,382.249542,178.579407,416.459381,182.242661,428.307098,179.333664,440.608124,179.604019,452.315002,182.978577,461.691803,190.249893,398.537628,212.61026,397.970032,230.054352,397.346161,247.379333,396.596375,264.59079,379.227905,275.187561,386.551025,278.485382,394.540039,280.20816,401.799683,279.751801,408.55658,277.598541,344.30423,208.017639,353.535431,202.196808,364.533661,203.47818,372.001282,211.664124,362.483582,213.42868,352.664124,212.640778,418.766876,215.955048,427.148254,209.327576,437.845215,209.40329,445.571808,216.641891,437.002014,219.99028,427.550293,219.146988,361.206421,306.954407,370.507141,301.179962,380.865234,297.026459,391.716217,299.209412,401.651733,298.841339,409.963074,304.587524,416.147308,312.057617,409.107422,319.903717,399.585419,324.539948,388.943604,325.417969,377.773956,322.453949,368.389954,316.006561,379.81073,307.04541,390.817108,308.196045,400.311707,309.001312,400.075378,311.031952,390.367249,311.20401,379.744843,309.138824,1
593,'2019/05/23 19:17:47:378',10,308.386719,222.728607,310.069,246.349564,313.148773,269.864136,316.688416,293.104523,322.526367,315.675842,332.397827,336.743286,345.86795,355.881012,363.135498,371.132874,384.977631,377.246582,406.498505,373.439911,423.937012,359.196991,437.19342,340.30484,447.034546,319.746338,454.193298,298.782288,460.16449,277.841461,465.698334,256.78244,469.307983,235.358063,329.539001,181.225327,341.487,174.108963,355.469208,171.676392,369.636841,173.424683,382.908234,178.657135,417.024445,182.37468,428.746063,179.557251,440.915588,179.893234,452.481689,183.28392,461.749451,190.489517,399.090424,212.490204,398.525696,230.072845,397.9021,247.534729,397.154846,264.884155,379.686768,275.356476,387.053131,278.68985,395.094543,280.420898,402.376587,279.956299,409.134491,277.765839,344.642426,207.886246,353.961792,202.195145,364.995026,203.476685,372.50946,211.597824,362.917236,213.243851,353.054779,212.445724,419.050293,215.961105,427.445648,209.466019,438.138977,209.541351,445.916382,216.70079,437.324066,219.940872,427.865295,219.077271,361.645203,307.262482,370.922577,301.488373,381.326233,297.322174,392.275238,299.452576,402.236145,299.115387,410.564911,304.844452,416.674835,312.338531,409.856476,320.618195,400.392792,325.709747,389.566467,326.761597,378.120178,323.636444,368.743835,316.735504,380.095337,307.120056,391.442169,308.185516,401.203278,309.082397,400.990173,312.283295,390.922821,312.76059,379.93454,310.369629,1
594,'2019/05/23 19:17:47:428',10,308.899841,222.063629,310.489105,245.843613,313.427429,269.527313,316.66153,292.953125,322.070404,315.762482,331.722809,337.036896,345.183624,356.257904,362.535309,371.484924,384.41568,377.671234,406.137299,373.994843,423.854431,359.804962,437.328278,340.798737,447.24765,320.016998,454.333801,298.838287,460.271454,277.772705,465.836273,256.622711,469.472198,235.102753,329.64679,181.049423,341.63205,173.876343,355.668518,171.458359,369.879578,173.265488,383.190094,178.560318,417.663788,182.519028,429.363434,179.72139,441.51123,180.070282,453.061523,183.444275,462.302002,190.663376,399.642975,212.550293,399.023529,230.165283,398.338257,247.658249,397.522186,265.036438,380.308563,275.621887,387.564575,278.856201,395.467438,280.568542,402.538422,280.160828,409.119385,278.106689,344.943146,207.852219,354.263519,201.994308,365.352386,203.3293,372.793793,211.722534,363.199646,213.512894,353.30777,212.650421,419.456909,216.300385,427.839813,209.605072,438.571014,209.67453,446.246155,217.047592,437.674438,220.490005,428.210205,219.607513,361.717194,307.376007,371.160797,301.681,381.584473,297.522369,392.478943,299.72934,402.37674,299.395996,410.628693,305.187317,416.749878,312.697906,409.808258,320.634094,400.320099,325.338867,389.666962,326.218079,378.387451,323.173492,368.963165,316.575256,380.542358,307.53064,391.580505,308.708527,401.013702,309.554443,400.821716,311.766418,391.139435,311.938019,380.47287,309.808075,1
595,'2019/05/23 19:17:47:479',10,309.143494,221.644302,310.606415,245.395737,313.402679,269.056885,316.537201,292.434967,321.863098,315.183868,331.341156,336.459656,344.605804,355.763397,361.753479,371.169891,383.536835,377.573486,405.351379,374.089294,423.179474,359.963562,436.806335,341.036041,446.944,320.352631,454.297821,299.245697,460.441559,278.172272,466.129089,256.967407,469.852264,235.375458,330.094269,181.105148,342.055847,173.910477,356.079468,171.471298,370.277649,173.30162,383.570374,178.604187,418.163422,182.737549,429.83783,179.960159,441.957733,180.328873,453.485687,183.709503,462.727844,190.912994,400.124939,212.666245,399.460876,230.27562,398.726624,247.761002,397.851776,265.1297,380.404144,275.58844,387.716156,278.919159,395.700165,280.692078,402.840027,280.304108,409.488678,278.225128,345.303192,207.658798,354.635895,201.957001,365.665375,203.309006,373.08017,211.579102,363.50351,213.276047,353.647461,212.382629,419.905792,216.34874,428.291412,209.813309,438.974854,209.920013,446.655701,217.180511,438.093201,220.523529,428.654663,219.6073,361.812347,307.445709,371.196747,301.677368,381.644104,297.49411,392.576569,299.729309,402.474731,299.484344,410.639496,305.39978,416.547516,313.040894,409.716278,321.280914,400.238007,326.274933,389.440063,327.190399,378.080872,323.948517,368.799988,316.975708,380.460663,307.45932,391.606018,308.622864,401.066406,309.614288,400.803467,312.613983,391.019562,312.938538,380.274414,310.527405,1
596,'2019/05/23 19:17:47:529',10,309.035767,221.5784,310.547943,245.245255,313.461639,268.813812,316.81424,292.169159,322.488586,315.013977,332.317841,336.38797,345.820618,355.783569,363.167053,371.249176,385.090424,377.623749,406.656311,373.939056,424.266449,359.799408,437.690704,340.85434,447.592926,320.095032,454.676483,298.871033,460.669983,277.792725,466.300934,256.661713,469.999146,235.152084,330.650757,181.18457,342.671967,174.157761,356.696899,171.813629,370.893097,173.640121,384.191833,178.919342,418.457947,182.907516,430.197784,180.132828,442.356934,180.492844,453.905396,183.857834,463.153503,191.010452,400.426208,212.600677,399.842499,230.326492,399.199799,247.931427,398.424713,265.41214,380.925995,275.794098,388.205719,279.068573,396.13855,280.807831,403.280518,280.392914,409.930298,278.316833,345.973236,207.84938,355.286469,202.119415,366.307129,203.464355,373.733887,211.694214,364.171936,213.381531,354.327454,212.534332,420.178467,216.315628,428.598206,209.778625,439.282074,209.901062,446.953461,217.166565,438.372162,220.459641,428.936584,219.553543,362.437286,307.688416,371.770996,301.855469,382.198151,297.614594,393.151428,299.885162,403.066711,299.533295,411.251526,305.453278,417.184021,313.092163,410.259583,321.009247,400.806091,325.689392,390.216461,326.578217,378.973114,323.497833,369.615265,316.885437,381.181366,307.775421,392.188873,308.979492,401.51651,309.811493,401.262299,311.934845,391.721649,312.130707,381.151184,309.952789,1
597,'2019/05/23 19:17:47:578',10,309.149628,221.980118,310.573547,245.659851,313.345337,269.250397,316.539856,292.581085,322.071747,315.326965,331.780304,336.628326,345.220398,355.97995,362.523224,371.43866,384.449554,377.840668,406.081696,374.382721,423.76767,360.376404,437.271271,341.56778,447.239441,320.942749,454.358002,299.797302,460.374939,278.671143,466.024628,257.428619,469.762634,235.81424,330.812439,181.394775,342.79303,174.263809,356.793396,171.84111,370.969727,173.622299,384.236786,178.874115,418.585663,182.948837,430.329712,180.195602,442.497498,180.618759,454.04071,184.088196,463.244019,191.378906,400.52597,212.872879,399.936157,230.643478,399.283722,248.290695,398.491211,265.819916,380.932526,275.945007,388.220825,279.252014,396.175354,281.005096,403.327911,280.609894,409.98761,278.528778,346.226685,207.900879,355.534424,202.104736,366.556274,203.493118,373.903534,211.868698,364.361298,213.555084,354.540009,212.663254,420.109253,216.545853,428.506134,209.870468,439.193878,209.975204,446.840454,217.309036,438.284302,220.680023,428.858368,219.790237,362.236389,307.583832,371.740417,301.929199,382.239655,297.860138,393.19339,300.120575,403.067749,299.821259,411.290192,305.608826,417.333801,313.100403,410.4039,321.217407,400.867035,326.069611,390.119537,326.949554,378.739349,323.80011,369.355011,316.988464,381.051727,307.808197,392.207794,308.998535,401.617615,309.910675,401.372253,312.496521,391.649414,312.721497,380.891968,310.446045,1
598,'2019/05/23 19:17:47:629',10,309.343903,222.613281,310.7099,246.347946,313.425323,270.003357,316.530518,293.359589,321.965088,316.040405,331.639954,337.260651,345.111145,356.529846,362.520233,371.827148,384.524872,378.100586,406.127472,374.756226,423.757355,360.830536,437.186554,342.113403,447.108734,321.655396,454.207214,300.675262,460.223297,279.618042,465.887848,258.392578,469.61792,236.797897,331.118225,181.473602,343.098938,174.376907,357.05423,171.974823,371.171112,173.728683,384.386597,178.925598,419.043335,183.034958,430.685364,180.308899,442.761719,180.731201,454.246399,184.146133,463.436035,191.389801,400.804565,212.975769,400.213928,230.666901,399.563263,248.233032,398.772278,265.689667,380.980835,276.106628,388.370605,279.42569,396.43045,281.176788,403.674286,280.807343,410.426239,278.73407,346.245453,208.162903,355.658325,202.341263,366.782196,203.73851,374.216156,212.177292,364.574921,213.834381,354.65451,212.933365,420.335297,216.828094,428.816498,210.110596,439.591461,210.207687,447.326935,217.575455,438.695099,220.958557,429.17984,220.057724,362.590179,307.804688,372.094513,301.965881,382.615326,297.818909,393.579071,300.025818,403.409424,299.76001,411.608826,305.593842,417.56662,313.246826,410.694458,321.356812,401.187347,326.184845,390.498291,327.008514,379.134064,323.941925,369.71756,317.192657,381.361328,308.010101,392.580048,309.148285,401.989807,310.101379,401.75766,312.387024,392.047302,312.496216,381.240723,310.361694,1
599,'2019/05/23 19:17:47:661',10,308.947449,223.270035,310.380371,246.746353,313.204987,270.131256,316.542847,293.222595,322.334534,315.65448,332.203644,336.71933,345.647552,355.987946,362.927582,371.468109,384.883545,377.858582,406.326965,374.673767,423.881256,361.022583,437.273407,342.562927,447.115662,322.263428,454.071564,301.287415,460.059967,280.158997,465.801361,258.86322,469.65918,237.20488,331.525757,181.165268,343.564697,174.268661,357.478363,172.019775,371.515717,173.820038,384.627594,179.029831,419.092926,183.05603,430.858612,180.353363,443.026917,180.820236,454.578918,184.330383,463.819672,191.660065,400.771698,213.063431,400.286896,230.704147,399.7453,248.220444,399.060394,265.631165,381.284027,276.001343,388.555054,279.283936,396.485382,281.016113,403.659698,280.644501,410.344086,278.588806,346.574188,208.022018,355.852386,202.376648,366.767365,203.753082,374.094208,211.927979,364.614929,213.483231,354.868225,212.610184,420.607452,216.663925,429.019196,210.16069,439.620911,210.33638,447.277924,217.51799,438.736694,220.681747,429.358002,219.781967,362.500427,307.571655,372.063904,301.848297,382.608307,297.806976,393.584015,300.029938,403.432922,299.800964,411.688873,305.598602,417.789307,313.13092,410.768311,321.177856,401.162872,325.932678,390.435822,326.727661,379.048523,323.64563,369.637726,316.907104,381.262634,307.875275,392.542511,309.030609,401.996155,310.010345,401.737396,312.323883,391.964661,312.400513,381.102661,310.223633,1
600,'2019/05/23 19:17:47:726',10,309.217468,222.628815,310.59375,246.378174,313.318054,270.044037,316.476685,293.386353,322.031952,315.999756,331.760925,337.159393,345.193176,356.442505,362.503113,371.868469,384.487976,378.240204,406.046692,374.930756,423.606445,360.980682,436.968018,342.282593,446.86441,321.893646,454.032227,301.013245,460.14621,280.021759,465.899597,258.840973,469.716827,237.282455,331.547058,181.303925,343.627136,174.242889,357.654297,171.909149,371.814117,173.751343,385.046204,179.046143,419.229462,183.303558,430.889038,180.588287,442.978973,181.030716,454.474701,184.477661,463.668976,191.761978,401.203339,213.088593,400.615356,230.643539,399.964325,248.073029,399.170654,265.397339,381.400787,276.031006,388.713989,279.370575,396.705017,281.139404,403.864075,280.787292,410.527985,278.723755,346.674683,207.956375,356.019409,202.28096,367.019196,203.678467,374.362396,211.986542,364.811523,213.587112,354.993256,212.664719,420.805389,216.863861,429.211975,210.334091,439.847198,210.489868,447.477264,217.760208,438.932434,221.021988,429.533051,220.087906,362.580292,307.662292,372.20047,302.039124,382.759796,298.024811,393.729248,300.250122,403.525726,300.044464,411.707184,305.82135,417.712708,313.336731,410.869751,321.624115,401.328613,326.6138,390.526337,327.466583,379.038086,324.266907,369.641785,317.271088,381.391968,308.00705,392.709595,309.174561,402.156952,310.190857,401.932526,312.935181,392.105194,313.137451,381.175537,310.804596,1
601,'2019/05/23 19:17:47:778',10,309.233093,222.637741,310.657074,246.413895,313.415771,270.101563,316.525269,293.484436,321.956665,316.170258,331.648102,337.36319,345.123657,356.589813,362.485596,371.907227,384.438354,378.236633,406.042328,374.945984,423.687988,361.022278,437.134888,342.29599,447.084778,321.836243,454.254547,300.896881,460.366913,279.91272,466.161713,258.772003,470.007996,237.247818,331.286469,181.268967,343.450928,174.231415,357.550476,171.934433,371.777405,173.806229,385.084625,179.124298,419.374786,183.416046,431.109833,180.741455,443.265045,181.212952,454.813385,184.69516,464.035492,192.024719,401.308624,213.141968,400.702271,230.739563,400.029968,248.211014,399.213501,265.57431,381.489319,276.181,388.819733,279.519379,396.820801,281.298157,403.954742,280.939331,410.598206,278.881348,346.363556,207.910004,355.717285,202.248474,366.718903,203.619461,374.099182,211.895218,364.53653,213.470596,354.707764,212.554138,421.114227,216.868805,429.526764,210.402328,440.148193,210.574646,447.770264,217.837616,439.223877,221.026077,429.83371,220.064606,362.707794,308.074066,372.295319,302.290527,382.850586,298.13739,393.835419,300.377899,403.656525,300.155945,411.817444,306.055328,417.750488,313.727448,410.832336,321.701752,401.319366,326.394073,390.680206,327.160126,379.338867,324.069977,369.910919,317.379883,381.648956,308.323883,392.811127,309.501404,402.123596,310.488708,401.882294,312.615601,392.286316,312.665192,381.565399,310.521881,1
602,'2019/05/23 19:17:47:827',10,309.533966,222.397949,310.881439,246.305893,313.536682,270.138092,316.503723,293.600006,321.757019,316.261078,331.318237,337.384979,344.772156,356.502106,362.140839,371.698364,384.11145,377.978027,405.818787,374.82309,423.555847,360.972778,437.065216,342.31015,447.054901,321.927673,454.302734,301.117035,460.479431,280.20517,466.279358,259.075226,470.098358,237.556,331.368622,181.796631,343.524384,174.569626,357.682434,172.176453,371.970917,174.071274,385.334015,179.418701,419.856476,183.878937,431.476746,181.225037,443.53479,181.688156,455.005554,185.142441,464.158844,192.470627,401.807373,213.177719,401.154266,230.725174,400.429291,248.145203,399.553009,265.462494,381.876617,276.401581,389.163239,279.740448,397.129913,281.521698,404.177795,281.204498,410.734467,279.184418,346.643677,208.114243,356.068634,202.350983,367.174835,203.767319,374.538208,212.260071,364.906036,213.942841,354.992371,212.977631,421.212219,217.345032,429.64798,210.719345,440.360413,210.871307,447.981873,218.287048,439.40799,221.678299,429.951996,220.698349,363.076263,308.171051,372.650787,302.490204,383.120972,298.34433,393.995605,300.56485,403.659027,300.413208,411.630615,306.346527,417.406891,313.992462,410.63446,321.889343,401.276825,326.582825,390.717041,327.307556,379.454712,324.172211,370.175323,317.429962,381.953339,308.325531,392.954559,309.443939,402.041626,310.546661,401.793335,313.016205,392.372375,313.083801,381.809082,310.874115,1
603,'2019/05/23 19:17:47:878',10,309.82486,222.204391,311.222382,246.066498,313.915863,269.84314,316.893036,293.282227,322.128418,315.998566,331.660431,337.200012,345.081512,356.370758,362.409302,371.620575,384.322235,377.958038,406.020477,374.77536,423.77774,360.906036,437.329895,342.206238,447.358582,321.747284,454.63266,300.861938,460.833221,279.94046,466.686218,258.839417,470.570648,237.342453,331.467651,181.856369,343.716156,174.661499,357.965454,172.324982,372.333771,174.292511,385.762482,179.731583,419.814392,184.177353,431.57608,181.445999,443.78006,181.865341,455.391998,185.324677,464.658173,192.695633,402.001617,213.537872,401.335175,231.157166,400.596039,248.648819,399.706696,266.031036,382.036255,276.597656,389.337738,279.992554,397.331024,281.802856,404.418945,281.455841,411.008057,279.378906,346.831085,208.185944,356.231964,202.590042,367.246674,203.97551,374.63974,212.255493,365.042389,213.788422,355.189789,212.838638,421.608368,217.375748,430.036316,210.964783,440.662079,211.142822,448.29538,218.385849,439.735382,221.560516,430.336761,220.572372,363.339294,308.328857,372.893677,302.702637,383.35083,298.609192,394.207977,300.872589,403.881287,300.672943,411.874451,306.551697,417.677094,314.133636,410.833405,321.895569,401.471802,326.464142,390.969696,327.181702,379.776245,324.070557,370.495728,317.457611,382.151489,308.536774,393.174957,309.704987,402.322571,310.755188,402.065033,312.992401,392.621552,313.042633,382.052887,310.853973,1
604,'2019/05/23 19:17:47:912',10,310.347076,221.837616,311.562439,245.791092,314.006195,269.673004,316.674957,293.235809,321.543457,316.137787,330.78064,337.53537,344.060028,356.830627,361.307526,372.157104,383.143311,378.724823,405.049286,375.617828,423.022888,361.645355,436.804077,342.809265,447.105164,322.216705,454.67804,301.233795,461.075836,280.244629,466.999268,259.071594,470.917419,237.490524,332.129303,182.079605,344.249878,174.877411,358.391449,172.495789,372.670929,174.452026,386.017578,179.878098,420.496674,184.608307,432.117493,181.867783,444.192749,182.285065,455.683441,185.690735,464.856476,192.961594,402.610535,214.05629,401.844086,231.792755,400.996796,249.402115,399.990997,266.894806,382.355652,277.031891,389.673828,280.453125,397.685364,282.312256,404.737427,281.986816,411.310364,279.948944,347.334381,208.492508,356.818237,202.757751,367.962646,204.21312,375.329712,212.754807,365.652435,214.392578,355.709991,213.368225,421.822052,217.994583,430.297302,211.392105,441.038818,211.545715,448.671173,218.965042,440.065613,222.35051,430.586304,221.341888,363.645874,308.728943,373.198761,303.150452,383.657715,299.085114,394.503784,301.396454,404.119354,301.222107,411.987396,307.120972,417.5849,314.703766,410.828766,322.506042,401.536774,327.171844,391.019531,327.909149,379.859314,324.669098,370.685852,317.930359,382.373169,308.781006,393.430511,309.983185,402.530975,311.092957,402.220947,313.909851,392.753448,314.080963,382.166504,311.701843,1
605,'2019/05/23 19:17:47:977',10,310.210602,222.310669,311.488068,246.107468,314.084351,269.822815,317.13504,293.189178,322.568329,315.855835,332.137085,337.124207,345.508636,356.466309,362.775665,371.964172,384.759674,378.486084,406.35498,375.345062,424.005402,361.535156,437.487427,342.959534,447.495941,322.627869,454.833618,301.803864,461.130585,280.846191,467.034607,259.661194,471.006073,238.082672,332.585083,182.559387,344.705658,175.382278,358.83017,173.022171,373.078674,174.965088,386.363342,180.383469,420.789764,184.798401,432.527985,182.066757,444.695221,182.531052,456.226318,186.117386,465.334656,193.606247,402.573181,214.188828,401.924072,231.90239,401.205872,249.48912,400.338623,266.965302,382.735748,277.102692,389.930573,280.467224,397.810486,282.262756,404.84668,281.924133,411.389648,279.870361,347.659668,208.888062,357.130951,203.275925,368.222534,204.691895,375.628479,212.986771,365.975006,214.549622,356.059326,213.593414,421.952454,218.061523,430.483398,211.615387,441.215759,211.831116,448.942413,219.101364,440.288971,222.307648,430.787048,221.312057,364.286469,308.73349,373.727234,303.329895,384.05545,299.384277,394.788879,301.638367,404.293213,301.43457,412.15625,307.157318,417.883575,314.470795,411.226776,322.472015,402.008392,327.390381,391.445587,328.265472,380.216339,324.989166,371.165283,318.058655,382.594879,308.748535,393.766418,309.867554,402.986511,310.974152,402.689606,314.392944,393.018799,314.767029,382.283112,312.219849,1
606,'2019/05/23 19:17:48:027',10,310.502319,222.449966,311.621124,246.268524,314.032776,270.025391,316.869507,293.439636,322.087158,316.168152,331.52475,337.491028,344.881744,356.821564,362.209015,372.236664,384.218262,378.792847,405.903107,375.789093,423.682373,362.08316,437.303864,343.563385,447.410156,323.223053,454.810577,302.362152,461.176239,281.356445,467.097778,260.110168,471.066895,238.469223,333.263184,182.762543,345.36441,175.524475,359.487976,173.127197,373.741272,175.079056,387.030396,180.508698,421.176117,185.004196,432.842743,182.239746,444.952606,182.674133,456.445251,186.20256,465.540375,193.638763,403.110962,214.270935,402.408142,231.95842,401.638367,249.522217,400.714203,266.978058,382.973297,277.227478,390.183807,280.622559,398.096802,282.44754,405.148254,282.142395,411.710266,280.115448,348.583923,209.169968,358.049835,203.458939,369.159241,204.927841,376.49231,213.393814,366.850281,215.039398,356.934967,214.045029,422.058929,218.469391,430.596985,211.879364,441.356537,212.082443,449.014221,219.48439,440.369446,222.851425,430.865326,221.845505,364.625153,308.921875,374.034149,303.460205,384.320618,299.453278,395.012604,301.70932,404.438385,301.564178,412.138794,307.395782,417.658234,314.802948,410.999725,322.419556,401.901337,327.044617,391.534058,327.793365,380.496582,324.587982,371.526733,317.919128,382.973358,308.82666,393.933716,309.900452,402.867371,311.092957,402.525726,314.240845,393.172394,314.481049,382.685455,312.050995,1
607,'2019/05/23 19:17:48:062',10,310.53421,221.748871,311.764282,245.855057,314.301147,269.888428,317.34433,293.566254,322.876526,316.484131,332.792816,337.77887,346.631775,356.918854,364.287567,372.108917,386.51062,378.329041,407.972198,374.812134,425.406464,360.722382,438.658264,341.996368,448.427612,321.563538,455.614441,300.806,461.73877,280.048584,467.373627,259.090179,471.046722,237.741592,333.569763,182.884827,345.69339,175.700821,359.808472,173.289078,374.051758,175.242432,387.341705,180.700165,421.75293,185.131287,433.114685,182.418289,444.92276,182.824524,456.120789,186.241409,464.992828,193.445374,403.478455,215.072983,402.844116,232.480743,402.139618,249.766006,401.28656,266.938721,383.675995,277.313416,390.882904,280.637268,398.768677,282.41687,405.728271,282.078522,412.190186,280.055084,349.2099,209.303665,358.475342,203.882126,369.29953,205.26973,376.481964,213.439117,367.050659,215.025284,357.368134,214.038879,422.59201,218.470871,430.828339,212.174561,441.244019,212.307281,448.719788,219.394135,440.345093,222.667709,431.125458,221.736542,365.261078,308.981995,374.682343,303.600861,384.968018,299.536865,395.727142,301.736115,405.157501,301.513519,412.883331,307.277039,418.429779,314.605713,411.997375,322.576935,402.982269,327.532349,392.552551,328.477051,381.28598,325.22113,372.22345,318.289185,383.640747,308.841278,394.773834,309.86261,403.849579,310.987701,403.577026,314.759521,394.057159,315.2453,383.357697,312.677094,1
