@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute raw-1 numeric
@attribute raw-2 numeric
@attribute raw-3 numeric
@attribute raw-4 numeric
@attribute raw-5 numeric
@attribute raw-6 numeric
@attribute raw-7 numeric
@attribute raw-8 numeric
@attribute raw-9 numeric
@attribute raw-10 numeric
@attribute raw-11 numeric
@attribute raw-12 numeric
@attribute raw-13 numeric
@attribute raw-14 numeric
@attribute raw-15 numeric
@attribute raw-16 numeric
@attribute raw-17 numeric
@attribute raw-18 numeric
@attribute raw-19 numeric
@attribute raw-20 numeric
@attribute raw-21 numeric
@attribute raw-22 numeric
@attribute raw-23 numeric
@attribute raw-24 numeric
@attribute raw-25 numeric
@attribute raw-26 numeric
@attribute raw-27 numeric
@attribute raw-28 numeric
@attribute raw-29 numeric
@attribute raw-30 numeric
@attribute raw-31 numeric
@attribute raw-32 numeric
@attribute raw-33 numeric
@attribute raw-34 numeric
@attribute raw-35 numeric
@attribute raw-36 numeric
@attribute raw-37 numeric
@attribute raw-38 numeric
@attribute raw-39 numeric
@attribute raw-40 numeric
@attribute raw-41 numeric
@attribute raw-42 numeric
@attribute raw-43 numeric
@attribute raw-44 numeric
@attribute raw-45 numeric
@attribute raw-46 numeric
@attribute raw-47 numeric
@attribute raw-48 numeric
@attribute raw-49 numeric
@attribute raw-50 numeric
@attribute raw-51 numeric
@attribute raw-52 numeric
@attribute raw-53 numeric
@attribute raw-54 numeric
@attribute raw-55 numeric
@attribute raw-56 numeric
@attribute raw-57 numeric
@attribute raw-58 numeric
@attribute raw-59 numeric
@attribute raw-60 numeric
@attribute raw-61 numeric
@attribute raw-62 numeric
@attribute raw-63 numeric
@attribute raw-64 numeric
@attribute raw-65 numeric
@attribute raw-66 numeric
@attribute raw-67 numeric
@attribute raw-68 numeric
@attribute raw-69 numeric
@attribute raw-70 numeric
@attribute raw-71 numeric
@attribute raw-72 numeric
@attribute raw-73 numeric
@attribute raw-74 numeric
@attribute raw-75 numeric
@attribute raw-76 numeric
@attribute raw-77 numeric
@attribute raw-78 numeric
@attribute raw-79 numeric
@attribute raw-80 numeric
@attribute raw-81 numeric
@attribute raw-82 numeric
@attribute raw-83 numeric
@attribute raw-84 numeric
@attribute raw-85 numeric
@attribute raw-86 numeric
@attribute raw-87 numeric
@attribute raw-88 numeric
@attribute raw-89 numeric
@attribute raw-90 numeric
@attribute raw-91 numeric
@attribute raw-92 numeric
@attribute raw-93 numeric
@attribute raw-94 numeric
@attribute raw-95 numeric
@attribute raw-96 numeric
@attribute raw-97 numeric
@attribute raw-98 numeric
@attribute raw-99 numeric
@attribute raw-100 numeric
@attribute raw-101 numeric
@attribute raw-102 numeric
@attribute raw-103 numeric
@attribute raw-104 numeric
@attribute raw-105 numeric
@attribute raw-106 numeric
@attribute raw-107 numeric
@attribute raw-108 numeric
@attribute raw-109 numeric
@attribute raw-110 numeric
@attribute raw-111 numeric
@attribute raw-112 numeric
@attribute raw-113 numeric
@attribute raw-114 numeric
@attribute raw-115 numeric
@attribute raw-116 numeric
@attribute raw-117 numeric
@attribute raw-118 numeric
@attribute raw-119 numeric
@attribute raw-120 numeric
@attribute raw-121 numeric
@attribute raw-122 numeric
@attribute raw-123 numeric
@attribute raw-124 numeric
@attribute raw-125 numeric
@attribute raw-126 numeric
@attribute raw-127 numeric
@attribute raw-128 numeric
@attribute raw-129 numeric
@attribute raw-130 numeric
@attribute raw-131 numeric
@attribute raw-132 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
762,'2019/06/10 17:35:18:790',21,255.013382,194.047913,254.554108,215.614441,255.613632,237.124374,257.351379,258.706146,260.029877,280.849487,265.748169,302.730438,276.060303,322.62384,290.999634,338.748688,311.048492,346.369476,332.917145,343.875031,351.29364,331.334778,365.618835,313.635986,375.790833,293.023743,382.656189,271.0784,388.266022,249.088058,393.166656,226.983566,396.52121,204.571609,274.832977,147.42868,283.039001,142.512039,292.525177,140.39119,302.363678,140.820129,311.567017,143.915329,344.371155,147.160934,355.228577,145.514938,366.222229,146.950974,376.185455,151.652954,383.736206,159.310196,326.471741,176.501404,325.797577,189.065643,325.080505,201.566956,324.383148,213.960526,311.435913,227.939102,317.341248,229.535416,323.445374,230.554581,329.667023,230.350052,335.699677,229.470993,280.188293,176.352386,287.25119,171.496628,296.123322,172.088959,302.483734,177.048416,294.98764,179.976669,286.899475,179.922714,349.274811,181.163193,356.345795,177.172592,365.17215,178.006271,371.552643,183.656891,364.376831,186.186264,356.342682,184.966171,299.460449,275.241608,302.821991,261.098907,311.185364,250.427704,322.696838,250.475189,334.143158,252.172379,340.873749,263.826416,342.168671,277.973755,336.730774,285.242828,329.358063,291.04538,319.250397,292.659546,309.769104,289.566376,303.575745,283.008301,311.611755,262.523895,321.950745,260.10791,331.749023,263.975586,329.887817,278.536316,320.172455,281.02597,311.098328,277.175232,0,1,?
763,'2019/06/10 17:35:18:824',21,255.364746,194.516617,254.698547,215.946533,255.617722,237.333313,257.351227,258.824768,260.125824,280.883759,265.94577,302.721832,276.293304,322.633392,291.244415,338.822723,311.359375,346.392883,332.959869,343.897247,351.082428,331.430145,365.303467,314.017609,375.443756,293.71109,382.330658,271.992645,388.028748,250.159027,393.003387,228.200638,396.453033,205.931335,275.891174,147.6147,283.861603,142.705536,293.120087,140.501968,302.76297,140.840576,311.796112,143.803726,345.250092,147.224686,356.028503,145.623825,366.913361,147.091064,376.736176,151.856995,384.131775,159.53038,326.618469,177.100815,325.854156,189.51355,325.068512,201.868958,324.32486,214.119293,311.507355,228.652267,317.263123,230.161255,323.206573,231.12381,329.399109,230.986633,335.411469,230.213913,282.436707,176.86174,289.055573,172.079254,297.466461,172.734131,303.364471,177.639038,296.312164,180.700729,288.663269,180.614151,349.767242,181.711838,356.448059,177.733902,364.84201,178.564255,370.77774,184.117172,363.992432,186.825165,356.36618,185.675262,299.657562,276.304291,302.993286,262.250366,311.235596,251.46611,322.635925,251.54805,334.009949,253.226898,340.583252,264.990784,341.9021,278.988678,336.476501,286.13736,329.174255,291.864105,319.177582,293.473694,309.797882,290.444702,303.671692,283.987671,312.195679,263.904144,321.860535,261.374237,331.008209,265.209076,329.100861,279.196594,320.070343,281.600922,311.707947,277.979431,0,1,?
764,'2019/06/10 17:35:21:427',22,255.972473,195.420013,254.842255,216.589798,255.283798,237.838165,257.33429,258.889679,260.819244,279.889709,266.792572,300.597137,277.006439,319.55304,291.351807,335.596832,311.104645,343.073944,332.321442,340.497314,349.707489,327.809448,363.537476,311.231537,373.742615,292.160675,381.386688,271.738708,387.409515,250.49942,391.847382,228.668304,394.674255,206.627289,276.163818,151.653885,283.331818,145.30658,292.29715,141.74054,301.86322,141.673584,310.714691,144.702881,344.513428,148.055695,355.017334,146.153091,365.727692,147.802612,375.096802,153.593979,381.628082,162.312119,325.812531,180.649521,325.154358,192.071991,324.47049,203.483276,323.831177,214.83371,311.616486,228.922501,317.17099,230.348267,322.920959,231.161163,328.862854,231.092819,334.63916,230.31311,284.544159,182.443726,290.394714,179.874496,297.31543,180.172714,302.878876,182.365768,296.746216,184.901855,290.189697,184.902664,348.384399,186.086182,354.21936,184.658737,361.082886,185.463852,366.70578,188.614151,360.754486,190.276184,354.209869,189.293793,299.211823,274.754578,302.494476,261.146484,310.906036,250.556534,322.726318,250.006149,334.360413,252.244751,341.184357,263.733704,342.54715,277.239227,338.53717,289.505768,331.032288,300.271362,318.487061,303.364594,306.795563,298.562897,301.156097,287.220093,310.450714,261.692505,322.12146,258.430603,333.057861,263.201202,331.214325,287.690155,319.23761,292.667938,308.311066,286.149597,0,1,?
765,'2019/06/10 17:35:21:457',22,255.925842,195.069366,254.744614,216.313614,255.143799,237.627655,257.155548,258.757874,260.653473,279.858765,266.779175,300.640289,277.177429,319.638123,291.703156,335.652527,311.586517,343.116913,332.725098,340.447937,350.038391,327.717255,363.746918,311.064545,373.793488,291.926117,381.249329,271.443085,387.137421,250.191574,391.498596,228.36792,394.252258,206.336426,276.565277,151.504547,283.709564,145.334488,292.566956,141.895798,301.99942,141.854584,310.727356,144.862228,344.560059,148.334396,354.956757,146.424469,365.562378,148.027939,374.858429,153.715988,381.357605,162.322769,325.876617,180.988678,325.262543,192.189728,324.622894,203.378784,324.036377,214.506653,311.944183,228.977966,317.423737,230.338181,323.079254,231.122009,328.928375,231.053604,334.622223,230.3125,284.596802,182.448227,290.358154,179.807678,297.227234,180.113525,302.682556,182.384323,296.63678,185.04509,290.133972,185.027893,348.859192,186.154984,354.606812,184.668076,361.400848,185.485519,366.906403,188.694565,361.043823,190.461227,354.56485,189.493774,299.576874,274.625916,302.896332,261.036102,311.270233,250.458252,323.025513,249.928345,334.561279,252.101227,341.355774,263.540802,342.75943,277.013397,338.822662,289.34964,331.340118,300.083679,318.909576,303.175812,307.244232,298.442108,301.53479,287.155457,311.037994,261.920563,322.403015,258.747406,333.007416,263.330444,331.258301,287.045715,319.644836,291.915588,309.00592,285.599365,0,1,?
766,'2019/06/10 17:35:21:473',22,255.943314,195.662292,254.725266,216.984009,255.073593,238.396317,257.038513,259.531586,260.472229,280.487152,266.599121,301.039337,277.121429,319.720276,291.771362,335.421722,311.729767,342.615692,332.908447,340.134064,350.261444,327.625122,364.036194,311.270752,374.126068,292.409058,381.604431,272.160919,387.460175,251.005905,391.734863,229.179855,394.395233,207.153732,276.34198,151.899612,283.57428,145.624207,292.524628,142.114059,302.047607,142.031006,310.858826,145.015015,344.491547,148.350861,354.851379,146.454254,365.445831,148.06282,374.764557,153.719208,381.338348,162.31131,325.953491,180.92337,325.324585,192.24913,324.671112,203.557236,324.067505,214.805817,311.921783,229.146973,317.468903,230.451126,323.186401,231.183228,329.05957,231.165558,334.784515,230.472778,284.432587,182.666641,290.414246,179.977005,297.497955,180.325653,303.103973,182.774368,296.846252,185.318283,290.15094,185.285736,348.330933,186.391052,354.232452,184.719116,361.250946,185.464508,366.984741,188.741013,360.953369,190.574478,354.277771,189.617767,299.865173,275.317505,303.061554,261.503601,311.372681,250.706436,323.13031,250.048126,334.637421,252.30957,341.348114,263.918457,342.592682,277.59845,338.741577,289.667542,331.404785,300.26651,319.078156,303.286804,307.496185,298.665771,301.859436,287.561188,310.928802,262.081207,322.546967,258.669678,333.360168,263.497437,331.57666,287.561798,319.788757,292.383118,308.94519,286.125763,0,1,?
767,'2019/06/10 17:35:21:507',22,256.182678,195.160782,254.857224,216.199951,255.182419,237.325546,257.208588,258.26767,260.728363,279.251709,266.735016,300.065125,276.988342,319.188202,291.440521,335.335358,311.354004,342.890106,332.440094,340.429291,349.779053,328.00238,363.563324,311.631287,373.681,292.687622,381.137268,272.233215,387.058929,250.880249,391.485931,228.920197,394.316162,206.744339,277.387451,151.724564,284.6138,145.665314,293.497345,142.291016,302.944885,142.220886,311.677246,145.168274,344.178192,148.195084,354.713165,146.292953,365.442261,147.922775,374.853729,153.646835,381.479645,162.295029,325.83316,180.589676,325.266724,191.770782,324.687988,202.932877,324.162781,214.027557,311.710602,228.850189,317.254517,230.210602,322.98053,230.970932,328.961823,230.92572,334.7901,230.185593,284.886292,182.450775,290.774841,179.736954,297.786224,180.089432,303.368622,182.417557,297.192444,184.982422,290.560577,185.002365,348.294281,185.978149,354.223755,184.321609,361.230469,185.100815,366.955109,188.361847,360.919312,190.145813,354.249329,189.185013,299.817413,275.123169,302.858398,260.973328,311.191864,250.029327,323.035461,249.41362,334.638336,251.678101,341.317993,263.463318,342.382904,277.359039,338.409424,289.399536,331.000702,299.921021,318.707031,302.921783,307.239899,298.31076,301.688995,287.29599,310.777618,261.750275,322.35556,258.38736,333.097565,263.161011,331.145447,286.844177,319.44693,291.598297,308.749298,285.404236,0,1,?
768,'2019/06/10 17:35:21:557',22,255.803223,194.815781,254.544006,215.828079,254.932816,236.915878,257.0672,257.804565,260.71051,278.713959,266.782196,299.444305,277.061005,318.449677,291.423828,334.554932,311.204926,342.170502,332.324341,339.686432,349.686676,327.233337,363.532684,310.844818,373.723633,291.859558,381.308685,271.417084,387.320801,250.097778,391.760498,228.157181,394.569305,206.006226,276.893646,151.27655,284.166473,145.255829,293.087067,141.935303,302.557831,141.942307,311.296661,144.98732,343.899292,148.175781,354.49765,146.193985,365.307129,147.77417,374.803619,153.487915,381.50473,162.14241,325.718933,180.641068,325.152069,191.977356,324.565552,203.290436,324.030426,214.537903,311.943451,228.907471,317.38797,230.163788,322.97998,230.877487,328.797729,230.854401,334.480743,230.199814,284.246429,182.269852,290.270813,179.598862,297.397583,179.958603,303.06958,182.279678,296.769073,184.810852,290.022186,184.817841,348.207214,185.924957,354.209015,184.332565,361.311737,185.130524,367.153717,188.365234,361.03241,190.106049,354.266724,189.118042,300.266907,275.79068,303.076752,261.575775,311.222534,250.446472,322.947968,249.824738,334.447968,252.089371,340.928925,264.042664,341.763367,277.988281,337.977814,289.986908,330.786926,300.57373,318.622101,303.659912,307.303711,298.966614,301.977081,287.900879,310.808746,262.030457,322.285126,258.604523,332.939941,263.454437,330.945953,287.560455,319.367676,292.453003,308.812408,286.114258,0,1,?
769,'2019/06/10 17:35:21:573',22,255.741898,195.646912,254.466553,216.772339,254.831451,237.981232,256.903046,258.986298,260.498901,279.974396,266.662933,300.669861,277.080933,319.597656,291.598663,335.618103,311.504883,343.089569,332.596893,340.648895,349.96109,328.25119,363.796783,311.961151,373.963989,293.084717,381.48819,272.706665,387.450104,251.455688,391.896332,229.589066,394.741516,207.515732,276.857086,151.277679,284.035583,145.293457,292.831696,141.947327,302.180328,141.901398,310.817261,144.858414,344.96106,148.279587,355.418549,146.445145,366.058777,148.115204,375.368073,153.878387,381.897552,162.516891,325.871063,181.000748,325.265076,192.258362,324.639923,203.502518,324.072754,214.6819,311.780945,229.232742,317.312408,230.565872,323.008606,231.328766,328.948853,231.289734,334.741547,230.582993,284.647095,182.713699,290.429352,180.212372,297.264557,180.531097,302.761261,182.633255,296.705078,185.188232,290.210358,185.19162,348.885193,186.45752,354.682953,185.102081,361.474731,185.935089,367.067047,189.007629,361.16214,190.665207,354.660126,189.684769,299.602905,275.543396,302.775665,261.56192,311.167267,250.681595,323.035645,250.088028,334.68457,252.364075,341.449005,264.108521,342.682983,277.893982,338.658783,289.999695,331.17923,300.589081,318.785706,303.615387,307.197693,298.942841,301.564575,287.816895,310.896271,262.316895,322.389038,258.967285,333.095642,263.741364,331.190491,287.641479,319.50647,292.463409,308.853973,286.177399,0,1,?
770,'2019/06/10 17:35:21:606',22,255.822174,196.258896,254.63472,217.391068,255.017593,238.613068,257.020813,259.564575,260.551514,280.337433,266.762238,300.68927,277.268372,319.21167,291.830109,334.812195,311.65741,341.976959,332.742767,339.544464,350.0448,327.137756,363.815826,310.911438,373.922241,292.165405,381.415497,272.000824,387.30191,250.931976,391.620972,229.19696,394.301727,207.254791,276.672913,151.888748,284.013275,145.635834,293.056152,142.146149,302.669525,142.068268,311.571198,145.066055,344.02594,148.38327,354.462891,146.44632,365.13974,148.029816,374.56488,153.619125,381.304352,162.129623,326.098724,181.020081,325.468597,192.316025,324.816406,203.586456,324.211304,214.793182,311.895935,229.329727,317.468933,230.678207,323.22757,231.424973,329.146515,231.423264,334.914673,230.718262,284.841461,182.60231,290.789612,179.929886,297.822083,180.313477,303.384003,182.777496,297.165558,185.237579,290.520386,185.198502,348.516602,186.399246,354.387482,184.717972,361.360718,185.458618,367.046509,188.73381,361.051605,190.521759,354.428894,189.568207,299.662201,275.405273,302.949768,261.629425,311.300446,250.866409,323.057831,250.264542,334.558838,252.528214,341.254089,264.172363,342.524292,277.853333,338.550873,289.709656,331.149841,300.052094,318.91925,302.949799,307.425873,298.40686,301.730072,287.498657,310.894348,262.486908,322.408722,259.151062,333.092102,263.946991,331.27887,287.118134,319.688263,291.697418,308.991699,285.649261,0,1,?
771,'2019/06/10 17:35:21:638',22,256.303528,195.621719,255.061737,216.710114,255.441467,237.884369,257.487274,258.819061,261.004517,279.680176,266.98291,300.316132,277.180115,319.275391,291.542511,335.358582,311.380493,342.831177,332.568054,340.442322,349.979462,328.044037,363.853607,311.74707,374.041901,292.884186,381.552795,272.521271,387.488495,251.202606,391.901367,229.236954,394.726807,207.065475,276.847534,151.703522,284.146667,145.472519,293.145142,142.003983,302.71167,141.934509,311.541473,144.948517,343.649811,148.096313,354.28421,146.122574,365.13855,147.731613,374.697113,153.455597,381.502533,162.14856,325.756256,180.511383,325.141632,191.889008,324.510193,203.248291,323.928436,214.546402,311.791809,228.925507,317.258209,230.273605,322.91272,231.015244,328.830414,230.979736,334.586548,230.238144,284.86908,182.331558,290.766022,179.68103,297.745026,180.043777,303.297516,182.370667,297.12561,184.837189,290.531097,184.839142,348.236969,185.969284,354.121185,184.330811,361.089569,185.100967,366.809814,188.306076,360.801788,190.034012,354.174133,189.092422,299.503815,274.985596,302.622589,260.966003,310.996368,250.121246,322.847534,249.470551,334.525757,251.802338,341.320129,263.538483,342.566498,277.373901,338.55545,289.604034,331.043793,300.302155,318.546997,303.320953,306.928375,298.630127,301.345123,287.379425,310.574921,261.711792,322.195557,258.293732,333.091339,263.1698,331.185638,287.320038,319.312012,292.121613,308.49588,285.821259,0,1,?
772,'2019/06/10 17:35:21:671',22,256.111359,194.958237,254.878662,216.160187,255.211288,237.448868,257.187286,258.545319,260.678253,279.593903,266.807648,300.308533,277.229614,319.216705,291.737762,335.188263,311.602264,342.669556,332.683716,340.12088,350.010498,327.569885,363.810333,311.167542,373.991119,292.243103,381.576263,271.901855,387.540131,250.727356,391.947968,228.951523,394.764313,206.968781,276.952667,151.438934,284.1427,145.257324,293.036102,141.769287,302.51062,141.7061,311.266174,144.728546,345.218262,148.184174,355.581909,146.28064,366.154724,147.919281,375.412506,153.619141,381.921814,162.180145,326.352753,181.011414,325.708771,192.492828,325.040802,203.960892,324.423431,215.368576,312.213654,229.199844,317.732056,230.596329,323.433746,231.403854,329.317719,231.342636,335.050507,230.592163,285.072174,182.648727,290.876709,180.105225,297.742767,180.429611,303.230865,182.652084,297.152588,185.187683,290.650543,185.152267,349.060303,186.45578,354.835754,185.006592,361.64035,185.795883,367.221558,188.922882,361.324188,190.629501,354.831635,189.675781,299.411072,274.438171,302.940979,261.021484,311.481384,250.607224,323.352386,250.093674,334.95694,252.308685,341.862488,263.629486,343.399902,276.961334,339.332642,289.383301,331.695465,300.219025,319.072998,303.308411,307.239044,298.490631,301.446716,287.065399,310.996704,261.776642,322.726471,258.628143,333.623077,263.283051,331.810944,287.517548,319.806366,292.440369,308.807037,285.969147,0,1,?
773,'2019/06/10 17:35:21:725',22,255.987213,194.884003,254.700226,216.024445,255.034607,237.239853,257.028473,258.285522,260.513092,279.344849,266.614929,300.122314,277.013641,319.091156,291.52179,335.078003,311.363068,342.605743,332.484558,340.079559,349.84848,327.562897,363.700317,311.13855,373.921509,292.162231,381.521881,271.748901,387.515778,250.519501,391.943817,228.698425,394.740967,206.659485,276.918182,151.519562,284.083649,145.523682,292.897736,142.212601,302.262909,142.22319,310.925049,145.224075,344.438477,148.712631,354.884064,146.74469,365.544403,148.268036,374.927307,153.850067,381.563904,162.354874,325.911041,181.337585,325.296204,192.433884,324.661987,203.512848,324.088226,214.528305,311.965027,229.393219,317.453247,230.695786,323.098785,231.443558,328.974945,231.407471,334.707458,230.719025,284.788025,182.696487,290.603119,180.04808,297.523834,180.399323,303.01474,182.709808,296.91394,185.343399,290.358795,185.320816,348.789093,186.45137,354.586761,184.902191,361.453613,185.690521,367.052521,188.888748,361.136749,190.715042,354.582703,189.755386,300.00235,275.574005,303.147949,261.752014,311.422882,250.917877,323.152252,250.376724,334.674713,252.562103,341.326843,264.225891,342.539612,277.848602,338.579224,289.806366,331.207611,300.255768,318.980011,303.2742,307.558533,298.650726,301.968719,287.702515,311.159729,262.498596,322.517426,259.246826,333.106903,263.894745,331.239441,287.275757,319.720673,292.031097,309.199799,285.856293,0,1,?
774,'2019/06/10 17:35:21:740',22,255.753448,195.10701,254.487534,216.321289,254.81221,237.629028,256.822571,258.729431,260.393646,279.767975,266.587738,300.547882,277.037537,319.612274,291.650574,335.691498,311.70929,343.113861,332.80542,340.604614,350.095215,328.01709,363.820435,311.568085,373.918732,292.634583,381.379791,272.230743,387.289337,250.893616,391.692841,228.928391,394.520355,206.759613,276.620209,152.068527,283.817322,145.770645,292.753723,142.213623,302.288635,142.069717,311.130981,144.972855,345.047638,148.238235,355.57074,146.368591,366.286469,148.035172,375.666992,153.836823,382.211761,162.593704,326.106232,180.583801,325.510132,191.994949,324.898102,203.394547,324.340363,214.738586,311.827606,228.896866,317.432465,230.312805,323.234833,231.102341,329.264252,231.043274,335.137573,230.259338,285.317444,182.394577,291.134857,179.86615,297.99057,180.175369,303.532349,182.327209,297.449799,184.761765,290.946869,184.7668,348.679077,185.887161,354.522552,184.44368,361.342743,185.240707,366.993774,188.321014,361.048065,189.920898,354.527405,188.979401,299.270752,274.309784,302.724609,260.538757,311.336914,249.973175,323.34256,249.421906,335.066956,251.630615,342.057556,263.071381,343.532043,276.677002,339.457764,289.239838,331.766663,300.149628,319.071899,303.227997,307.139008,298.492859,301.272644,287.050629,310.762756,261.489563,322.690704,258.245117,333.7453,262.939789,331.909912,287.091125,319.781311,291.961823,308.612244,285.599945,0,1,?
775,'2019/06/10 17:35:21:791',22,255.870392,195.489517,254.530777,216.657791,254.764938,237.923233,256.708221,258.926361,260.298431,279.771698,266.584717,300.245392,277.123108,318.966736,291.716125,334.826263,311.677124,342.141327,332.784637,339.794556,350.189545,327.496033,364.080139,311.362823,374.249969,292.632355,381.691742,272.355896,387.531769,251.103195,391.853729,229.181259,394.603699,207.06897,276.821533,151.820129,283.961182,145.459763,292.86438,141.877838,302.354675,141.736557,311.137604,144.650192,345.277893,148.13736,355.715118,146.324799,366.34201,148.038208,375.638672,153.851242,382.114288,162.599152,326.21991,181.073227,325.604645,192.27179,324.971252,203.452606,324.387451,214.576996,311.933411,229.1026,317.487335,230.477997,323.227142,231.249908,329.183929,231.244278,334.994751,230.541092,285.246094,182.420929,290.990356,179.757263,297.82312,180.126999,303.202209,182.518768,297.188629,185.129944,290.72757,185.077179,349.205383,186.33606,354.936096,184.697525,361.729218,185.49617,367.226288,188.755081,361.374329,190.584106,354.907562,189.653976,299.034454,274.477478,302.720215,261.189789,311.256134,250.85759,323.020966,250.389755,334.545471,252.589462,341.449249,263.891541,343.181244,277.135254,339.05014,289.587616,331.305267,300.300018,318.693115,303.256622,306.862457,298.538361,301.007996,287.170532,310.826965,262.36969,322.328979,259.254272,333.019592,263.875977,331.238953,287.185211,319.475067,291.841858,308.681854,285.62674,0,1,?
776,'2019/06/10 17:35:21:806',22,255.600983,196.906677,254.452896,218.005783,254.889938,239.182831,257.024384,260.08963,260.773193,280.787079,267.057037,301.104553,277.417664,319.780762,291.798401,335.703583,311.61084,343.033966,332.688324,340.625275,349.950745,328.142761,363.5961,311.803009,373.57666,292.997314,380.986633,272.780518,386.871338,251.634521,391.240417,229.839706,394.002808,207.846298,276.352081,151.499176,283.750244,145.251633,292.851166,141.891998,302.472534,141.984451,311.334167,145.157028,344.149231,148.71524,354.713989,146.720749,365.513824,148.27774,375.034119,153.962921,381.75,162.686508,326.039429,180.998444,325.44516,192.320358,324.822083,203.630737,324.245972,214.879929,311.686615,229.011261,317.314209,230.509979,323.165894,231.330078,329.212158,231.290497,335.07486,230.466904,284.868622,182.581497,290.731018,180.006439,297.647156,180.402847,303.124329,182.766663,296.996979,185.240723,290.457886,185.181442,348.600983,186.649994,354.416718,185.110504,361.268433,185.925537,366.843567,189.139175,360.907867,190.84053,354.395233,189.872589,298.910522,274.365387,302.384125,260.64978,310.979889,250.136505,322.926575,249.568207,334.626831,251.922424,341.579346,263.443848,343.038696,277.124237,339.016602,289.764526,331.300446,300.692719,318.576904,303.697937,306.61734,298.884735,300.80191,287.259888,310.611725,261.810181,322.231628,258.538239,333.033081,263.366058,331.242859,287.429962,319.371124,292.206665,308.471466,285.818237,0,1,?
777,'2019/06/10 17:35:21:840',22,256.202515,195.817276,254.899582,217.032852,255.161789,238.352982,257.054108,259.350616,260.468475,280.086395,266.551178,300.467133,276.953186,319.114594,291.513824,334.829193,311.45047,341.995819,332.723602,339.678619,350.171692,327.269989,364.055542,311.009949,374.236786,292.258301,381.710449,272.035767,387.570892,250.750519,391.860016,228.735291,394.526672,206.522354,276.776245,152.18338,284.022461,145.905487,292.956268,142.385986,302.456329,142.235916,311.256592,145.117905,344.523621,148.343643,354.923828,146.471954,365.550079,148.098846,374.922913,153.739944,381.608185,162.318329,326.108368,180.381912,325.464081,191.782242,324.801239,203.15741,324.182373,214.479141,311.915955,229.15654,317.448822,230.476776,323.172577,231.193817,329.077209,231.213547,334.830719,230.529648,285.199188,182.406631,291.122009,179.780899,298.098511,180.143311,303.649902,182.537506,297.468048,184.996704,290.861511,184.963669,348.405548,186.056808,354.263428,184.390381,361.201813,185.130127,366.907898,188.334671,360.925232,190.116913,354.316376,189.189621,299.5065,274.67514,302.942841,261.107513,311.334259,250.567398,323.02182,249.983704,334.485229,252.21373,341.27063,263.641632,342.757996,277.110474,338.795135,289.434601,331.258209,300.123596,318.780487,303.06134,307.107361,298.447571,301.390167,287.202942,310.858093,262.211487,322.357635,258.925537,333.055786,263.665039,331.28833,286.891663,319.588623,291.500305,308.818481,285.417511,0,1,?
778,'2019/06/10 17:35:21:872',22,256.471527,195.382538,255.280045,216.619461,255.665451,237.937256,257.627594,259.007355,261.009003,279.946411,266.941803,300.59317,277.150208,319.53241,291.530914,335.559021,311.381104,342.936615,332.538269,340.432434,349.843964,327.776611,363.569092,311.271698,373.634155,292.31427,381.139374,272.014923,387.129425,250.835205,391.618896,229.013535,394.511871,206.977356,276.693359,151.283356,283.984253,144.983795,293.011444,141.52269,302.588562,141.531387,311.426819,144.626282,344.891571,148.05864,355.385712,146.125305,366.098053,147.736237,375.508942,153.462952,382.117035,162.176941,326.199829,180.533081,325.507477,191.860458,324.794342,203.171814,324.131195,214.42543,312.210297,228.825409,317.587372,230.110672,323.134613,230.838913,328.880707,230.852249,334.484283,230.214325,285.142975,182.111725,290.946716,179.559692,297.808685,179.889496,303.272614,182.138199,297.19809,184.667709,290.696503,184.639633,349.004303,185.960602,354.766205,184.506317,361.568726,185.331177,367.119598,188.501053,361.233276,190.192642,354.747284,189.210556,299.536072,274.912231,302.852814,261.268951,311.20401,250.593109,322.925842,250.024658,334.436523,252.311005,341.131622,263.901611,342.463043,277.447937,338.523865,289.762024,331.053314,300.515442,318.590393,303.554291,306.950775,298.787415,301.362671,287.438995,310.881653,262.095764,322.279388,258.78299,332.902191,263.587769,331.036346,287.488953,319.381561,292.294922,308.754669,285.964294,0,1,?
